x,y,count,name
118.788291,31.943968,1,芝根芝底现烤比萨(托乐嘉店)
118.820361,31.929875,1,杨记隆府(景枫店)
118.879021,31.998772,1,回味鸭血粉丝汤(润发路店)
118.840642,31.942701,1,暴走小龙虾(新亭西路店)
118.819431,31.959157,1,湖畔居私房菜
118.785098,31.944572,1,鱼留唇(托乐嘉店)
118.820617,31.943042,1,西悦牛排(瑞都南门店)
118.820649,31.930209,1,渝利火锅(南京景枫店)
118.827524,31.927533,1,肯德基(21世纪店)
118.843844,31.955150,1,王老汉烧鸡公(江宁总店)
118.816983,31.931737,1,龙吟湖滨
118.844203,31.950777,1,小句号料理(万达广场)
118.819840,31.932312,1,轻食恋人(金鹰天地广场)
118.842398,31.938450,1,电台巷火锅(龙湾天街店)
118.824349,31.927271,1,博欧姆新派韩国料理.炸鸡
118.842124,31.952486,1,德庄火锅(江宁万达店)
118.874813,31.987992,1,浪里白贵宾楼(江宁店)
118.820535,31.944531,1,味美仙老北京火锅(弘阳家具店)
118.843700,31.938742,1,勿相忘串串香(龙湾天街店)
118.844426,31.938487,1,杨记隆府(龙湾天街店)
118.819223,31.930189,1,夜上海(景枫店)
118.784857,31.943026,1,明洞烤肉(托乐嘉店)
118.833327,31.959694,1,真来斯肚煲鸡馆(江宁直营店)
118.820840,31.932019,1,左庭右院鲜牛肉火锅(金鹰天地广场)
118.820769,31.929117,1,江南里(KINGMO店)
118.817975,31.930212,1,四川香天下火锅(百家湖店)
118.844023,31.938489,1,本素酸菜鱼(龙湾天街店)
118.842658,31.938469,1,Mr.pizza龙湖南京龙湾天街
118.842992,31.938338,1,井格火锅
118.828601,31.973984,1,苗香米线(天地新城店)
118.819564,31.929356,1,青瓦醉巷火锅(景枫店)
118.843815,31.938457,1,有家酸菜鱼(龙湾龙湖店)
118.821865,31.943862,1,九陌火锅(同曦假日百货店)
118.864709,31.938403,1,德天肥牛海鲜火锅(天印大道店)
118.804672,31.928789,1,爱丁堡饭店
118.820085,31.932339,1,呷哺呷哺(金鹰天地广场)
118.822040,31.942213,1,麻辣盛艳(同曦万尚城店)
118.845062,31.931573,1,麦当劳(竹山路店)
118.834143,31.954481,1,壹条鱼
118.785849,31.943830,1,云南铜锅米线(托乐嘉店)
118.843956,31.953698,1,达美乐比萨(上元大街店)
118.818449,31.931494,1,饮至餐厅
118.819515,31.933031,1,海力士海鲜美食布赖恩餐饮(百家湖店)
118.853218,31.956627,1,紫燕百味鸡(芙阁路店)
118.878689,31.997895,1,布利斯(百顺发店)
118.822575,31.943034,1,王子牛蛙(万尚城店)
118.819975,31.932586,1,百粥坊(金鹰天地广场)
118.820099,31.929697,1,必胜客(景枫店)
118.844070,31.938499,1,蛙小侠
118.818500,31.967541,1,洪泽湖龙虾馆(江宁金盛路店)
118.820622,31.930128,1,新元素(景枫店)
118.809897,31.942175,1,明仔粗菜馆(湖滨路店)
118.785514,31.944215,1,老成都担担面馆(托乐嘉店)
118.785359,31.943713,1,老马路串串香火锅
118.820357,31.930024,1,石上百味(景枫店)
118.844601,31.938268,1,豪客来(龙湖南京龙湾天街店)
118.786235,31.943067,1,苏客(将军大道店)
118.822032,31.943006,1,渔芝多自助餐厅
118.817944,31.930569,1,懒宅·球迷龙虾创意餐吧(百家湖1912店)
118.843626,31.950509,1,巡湘记(万达广场)
118.788345,31.943737,1,川人川菜(南航店)
118.820464,31.929550,1,火麒麟日式烤肉(景枫店)
118.856663,31.949824,1,秀兰鸭血粉丝(金宝店)
